pizza_id,Size,Dough,MainFlavor,SecondFlavor,typeFlavor,price
1130,Giga,Tradicional,Bauru,Corn & Bacon,Premium,85.9
1131,Giga,Tradicional,Bauru,Calabresa,Premium,85.9
1132,Giga,Tradicional,Bauru,Frango com Requeijão,Premium,85.9
1133,Giga,Tradicional,Bauru,3 Queijos,Premium,85.9
1134,Giga,Tradicional,4 Queijos,4 Queijos,Premium,85.9
1135,Giga,Tradicional,4 Queijos,América,Premium,85.9
1136,Giga,Tradicional,4 Queijos,Napolitana,Premium,85.9
1137,Giga,Tradicional,4 Queijos,Presunto,Premium,85.9
1138,Giga,Tradicional,4 Queijos,Pepperoni,Premium,85.9
1139,Giga,Tradicional,4 Queijos,Margherita,Premium,85.9
1140,Giga,Tradicional,4 Queijos,Pizza de Queijo,Premium,85.9
1141,Giga,Tradicional,4 Queijos,Corn & Bacon,Premium,85.9
1142,Giga,Tradicional,4 Queijos,Calabresa,Premium,85.9
1143,Giga,Tradicional,4 Queijos,Frango com Requeijão,Premium,85.9
1144,Giga,Tradicional,4 Queijos,3 Queijos,Premium,85.9
1145,Giga,Tradicional,América,América,Premium,85.9
1146,Giga,Tradicional,América,Napolitana,Premium,85.9
1147,Giga,Tradicional,América,Presunto,Premium,85.9
1148,Giga,Tradicional,América,Pepperoni,Premium,85.9
1149,Giga,Tradicional,América,Margherita,Premium,85.9
1150,Giga,Tradicional,América,Pizza de Queijo,Premium,85.9
1151,Giga,Tradicional,América,Corn & Bacon,Premium,85.9
1152,Giga,Tradicional,América,Calabresa,Premium,85.9
1153,Giga,Tradicional,América,Frango com Requeijão,Premium,85.9
1154,Giga,Tradicional,América,3 Queijos,Premium,85.9
1155,Giga,Tradicional,Napolitana,Napolitana,Especialidade,78.9
1156,Giga,Tradicional,Napolitana,Presunto,Especialidade,78.9
1157,Giga,Tradicional,Napolitana,Pepperoni,Especialidade,78.9
1158,Giga,Tradicional,Napolitana,Margherita,Especialidade,78.9
1159,Giga,Tradicional,Napolitana,Pizza de Queijo,Especialidade,78.9
1160,Giga,Tradicional,Napolitana,Corn & Bacon,Especialidade,78.9
1161,Giga,Tradicional,Napolitana,Calabresa,Especialidade,78.9
1162,Giga,Tradicional,Napolitana,Frango com Requeijão,Especialidade,78.9
1163,Giga,Tradicional,Napolitana,3 Queijos,Especialidade,78.9
1164,Giga,Tradicional,Presunto,Presunto,Especialidade,78.9
1165,Giga,Tradicional,Presunto,Pepperoni,Especialidade,78.9
1166,Giga,Tradicional,Presunto,Margherita,Especialidade,78.9
1167,Giga,Tradicional,Presunto,Pizza de Queijo,Especialidade,78.9
1168,Giga,Tradicional,Presunto,Corn & Bacon,Especialidade,78.9
1169,Giga,Tradicional,Presunto,Calabresa,Especialidade,78.9
1170,Giga,Tradicional,Presunto,Frango com Requeijão,Especialidade,78.9
1171,Giga,Tradicional,Presunto,3 Queijos,Especialidade,78.9
1172,Giga,Tradicional,Pepperoni,Pepperoni,Especialidade,78.9
1173,Giga,Tradicional,Pepperoni,Margherita,Especialidade,78.9
1174,Giga,Tradicional,Pepperoni,Pizza de Queijo,Especialidade,78.9
1175,Giga,Tradicional,Pepperoni,Corn & Bacon,Especialidade,78.9
1176,Giga,Tradicional,Pepperoni,Calabresa,Especialidade,78.9
1177,Giga,Tradicional,Pepperoni,Frango com Requeijão,Especialidade,78.9
1178,Giga,Tradicional,Pepperoni,3 Queijos,Especialidade,78.9
1179,Giga,Tradicional,Margherita,Margherita,Especialidade,78.9
1180,Giga,Tradicional,Margherita,Pizza de Queijo,Especialidade,78.9
1181,Giga,Tradicional,Margherita,Corn & Bacon,Especialidade,78.9
1182,Giga,Tradicional,Margherita,Calabresa,Especialidade,78.9
1183,Giga,Tradicional,Margherita,Frango com Requeijão,Especialidade,78.9
1184,Giga,Tradicional,Margherita,3 Queijos,Especialidade,78.9
1185,Giga,Tradicional,Pizza de Queijo,Pizza de Queijo,Especialidade,78.9
1186,Giga,Tradicional,Pizza de Queijo,Corn & Bacon,Especialidade,78.9
1187,Giga,Tradicional,Pizza de Queijo,Calabresa,Especialidade,78.9
1188,Giga,Tradicional,Pizza de Queijo,Frango com Requeijão,Especialidade,78.9
1189,Giga,Tradicional,Pizza de Queijo,3 Queijos,Especialidade,78.9
1190,Giga,Tradicional,Corn & Bacon,Corn & Bacon,Especialidade,78.9
1191,Giga,Tradicional,Corn & Bacon,Calabresa,Especialidade,78.9
1192,Giga,Tradicional,Corn & Bacon,Frango com Requeijão,Especialidade,78.9
1193,Giga,Tradicional,Corn & Bacon,3 Queijos,Especialidade,78.9
1194,Giga,Tradicional,Calabresa,Calabresa,Especialidade,78.9
1195,Giga,Tradicional,Calabresa,Frango com Requeijão,Especialidade,78.9
1196,Giga,Tradicional,Calabresa,3 Queijos,Especialidade,78.9
1197,Giga,Tradicional,Frango com Requeijão,Frango com Requeijão,Especialidade,78.9
1198,Giga,Tradicional,Frango com Requeijão,3 Queijos,Especialidade,78.9
1199,Giga,Tradicional,3 Queijos,3 Queijos,Especialidade,78.9
1200,Grande,Finissima,Frango com Barbecue,Frango com Barbecue,Super Premium,62.9
1201,Grande,Finissima,Frango com Barbecue,Meat & Bacon,Super Premium,62.9
1202,Grande,Finissima,Frango com Barbecue,Extravaganzza®,Super Premium,62.9
1203,Grande,Finissima,Frango com Barbecue,Veggie®,Super Premium,62.9
1204,Grande,Finissima,Frango com Barbecue,Portuguesa,Super Premium,62.9
1205,Grande,Finissima,Frango com Barbecue,Pepperrock,Super Premium,62.9
1206,Grande,Finissima,Frango com Barbecue,Frango Grelhado,Super Premium,62.9
1207,Grande,Finissima,Frango com Barbecue,Frango com Cream Cheese,Super Premium,62.9
1208,Grande,Finissima,Frango com Barbecue,Egg & Bacon,Super Premium,62.9
1209,Grande,Finissima,Frango com Barbecue,Catuperoni,Super Premium,62.9
1210,Grande,Finissima,Frango com Barbecue,Calabresa Especial,Super Premium,62.9
1211,Grande,Finissima,Frango com Barbecue,Búfala La Bianca,Super Premium,62.9
1212,Grande,Finissima,Frango com Barbecue,Bauru,Super Premium,62.9
1213,Grande,Finissima,Frango com Barbecue,4 Queijos,Super Premium,62.9
1214,Grande,Finissima,Frango com Barbecue,América,Super Premium,62.9
1215,Grande,Finissima,Frango com Barbecue,Napolitana,Super Premium,62.9
1216,Grande,Finissima,Frango com Barbecue,Presunto,Super Premium,62.9
1217,Grande,Finissima,Frango com Barbecue,Pepperoni,Super Premium,62.9
1218,Grande,Finissima,Frango com Barbecue,Margherita,Super Premium,62.9
1219,Grande,Finissima,Frango com Barbecue,Pizza de Queijo,Super Premium,62.9
1220,Grande,Finissima,Frango com Barbecue,Corn & Bacon,Super Premium,62.9
1221,Grande,Finissima,Frango com Barbecue,Calabresa,Super Premium,62.9
1222,Grande,Finissima,Frango com Barbecue,Frango com Requeijão,Super Premium,62.9
1223,Grande,Finissima,Frango com Barbecue,3 Queijos,Super Premium,62.9
1224,Grande,Finissima,Meat & Bacon,Meat & Bacon,Super Premium,62.9
1225,Grande,Finissima,Meat & Bacon,Extravaganzza®,Super Premium,62.9
1226,Grande,Finissima,Meat & Bacon,Veggie®,Super Premium,62.9
1227,Grande,Finissima,Meat & Bacon,Portuguesa,Super Premium,62.9
1228,Grande,Finissima,Meat & Bacon,Pepperrock,Super Premium,62.9
1229,Grande,Finissima,Meat & Bacon,Frango Grelhado,Super Premium,62.9
1230,Grande,Finissima,Meat & Bacon,Frango com Cream Cheese,Super Premium,62.9
1231,Grande,Finissima,Meat & Bacon,Egg & Bacon,Super Premium,62.9
1232,Grande,Finissima,Meat & Bacon,Catuperoni,Super Premium,62.9
1233,Grande,Finissima,Meat & Bacon,Calabresa Especial,Super Premium,62.9
1234,Grande,Finissima,Meat & Bacon,Búfala La Bianca,Super Premium,62.9
1235,Grande,Finissima,Meat & Bacon,Bauru,Super Premium,62.9
1236,Grande,Finissima,Meat & Bacon,4 Queijos,Super Premium,62.9
1237,Grande,Finissima,Meat & Bacon,América,Super Premium,62.9
1238,Grande,Finissima,Meat & Bacon,Napolitana,Super Premium,62.9
1239,Grande,Finissima,Meat & Bacon,Presunto,Super Premium,62.9
1240,Grande,Finissima,Meat & Bacon,Pepperoni,Super Premium,62.9
1241,Grande,Finissima,Meat & Bacon,Margherita,Super Premium,62.9
1242,Grande,Finissima,Meat & Bacon,Pizza de Queijo,Super Premium,62.9
1243,Grande,Finissima,Meat & Bacon,Corn & Bacon,Super Premium,62.9
1244,Grande,Finissima,Meat & Bacon,Calabresa,Super Premium,62.9
1245,Grande,Finissima,Meat & Bacon,Frango com Requeijão,Super Premium,62.9
1246,Grande,Finissima,Meat & Bacon,3 Queijos,Super Premium,62.9
1247,Grande,Finissima,Extravaganzza®,Extravaganzza®,Super Premium,62.9
1248,Grande,Finissima,Extravaganzza®,Veggie®,Super Premium,62.9
1249,Grande,Finissima,Extravaganzza®,Portuguesa,Super Premium,62.9
1250,Grande,Finissima,Extravaganzza®,Pepperrock,Super Premium,62.9
1251,Grande,Finissima,Extravaganzza®,Frango Grelhado,Super Premium,62.9
1252,Grande,Finissima,Extravaganzza®,Frango com Cream Cheese,Super Premium,62.9
1253,Grande,Finissima,Extravaganzza®,Egg & Bacon,Super Premium,62.9
1254,Grande,Finissima,Extravaganzza®,Catuperoni,Super Premium,62.9
1255,Grande,Finissima,Extravaganzza®,Calabresa Especial,Super Premium,62.9
1256,Grande,Finissima,Extravaganzza®,Búfala La Bianca,Super Premium,62.9
1257,Grande,Finissima,Extravaganzza®,Bauru,Super Premium,62.9
1258,Grande,Finissima,Extravaganzza®,4 Queijos,Super Premium,62.9
1259,Grande,Finissima,Extravaganzza®,América,Super Premium,62.9
1260,Grande,Finissima,Extravaganzza®,Napolitana,Super Premium,62.9
1261,Grande,Finissima,Extravaganzza®,Presunto,Super Premium,62.9
1262,Grande,Finissima,Extravaganzza®,Pepperoni,Super Premium,62.9
1263,Grande,Finissima,Extravaganzza®,Margherita,Super Premium,62.9
1264,Grande,Finissima,Extravaganzza®,Pizza de Queijo,Super Premium,62.9
1265,Grande,Finissima,Extravaganzza®,Corn & Bacon,Super Premium,62.9
1266,Grande,Finissima,Extravaganzza®,Calabresa,Super Premium,62.9
1267,Grande,Finissima,Extravaganzza®,Frango com Requeijão,Super Premium,62.9
1268,Grande,Finissima,Extravaganzza®,3 Queijos,Super Premium,62.9
1269,Grande,Finissima,Veggie®,Veggie®,Super Premium,62.9
1270,Grande,Finissima,Veggie®,Portuguesa,Super Premium,62.9
1271,Grande,Finissima,Veggie®,Pepperrock,Super Premium,62.9
1272,Grande,Finissima,Veggie®,Frango Grelhado,Super Premium,62.9
1273,Grande,Finissima,Veggie®,Frango com Cream Cheese,Super Premium,62.9
1274,Grande,Finissima,Veggie®,Egg & Bacon,Super Premium,62.9
1275,Grande,Finissima,Veggie®,Catuperoni,Super Premium,62.9
1276,Grande,Finissima,Veggie®,Calabresa Especial,Super Premium,62.9
1277,Grande,Finissima,Veggie®,Búfala La Bianca,Super Premium,62.9
1278,Grande,Finissima,Veggie®,Bauru,Super Premium,62.9
1279,Grande,Finissima,Veggie®,4 Queijos,Super Premium,62.9
1280,Grande,Finissima,Veggie®,América,Super Premium,62.9
1281,Grande,Finissima,Veggie®,Napolitana,Super Premium,62.9
1282,Grande,Finissima,Veggie®,Presunto,Super Premium,62.9
1283,Grande,Finissima,Veggie®,Pepperoni,Super Premium,62.9
1284,Grande,Finissima,Veggie®,Margherita,Super Premium,62.9
1285,Grande,Finissima,Veggie®,Pizza de Queijo,Super Premium,62.9
1286,Grande,Finissima,Veggie®,Corn & Bacon,Super Premium,62.9
1287,Grande,Finissima,Veggie®,Calabresa,Super Premium,62.9
1288,Grande,Finissima,Veggie®,Frango com Requeijão,Super Premium,62.9
1289,Grande,Finissima,Veggie®,3 Queijos,Super Premium,62.9
1290,Grande,Finissima,Portuguesa,Portuguesa,Super Premium,62.9
1291,Grande,Finissima,Portuguesa,Pepperrock,Super Premium,62.9
1292,Grande,Finissima,Portuguesa,Frango Grelhado,Super Premium,62.9
1293,Grande,Finissima,Portuguesa,Frango com Cream Cheese,Super Premium,62.9
1294,Grande,Finissima,Portuguesa,Egg & Bacon,Super Premium,62.9
1295,Grande,Finissima,Portuguesa,Catuperoni,Super Premium,62.9
1296,Grande,Finissima,Portuguesa,Calabresa Especial,Super Premium,62.9
1297,Grande,Finissima,Portuguesa,Búfala La Bianca,Super Premium,62.9
1298,Grande,Finissima,Portuguesa,Bauru,Super Premium,62.9
1299,Grande,Finissima,Portuguesa,4 Queijos,Super Premium,62.9
1300,Grande,Finissima,Portuguesa,América,Super Premium,62.9
1301,Grande,Finissima,Portuguesa,Napolitana,Super Premium,62.9
1302,Grande,Finissima,Portuguesa,Presunto,Super Premium,62.9
1303,Grande,Finissima,Portuguesa,Pepperoni,Super Premium,62.9
1304,Grande,Finissima,Portuguesa,Margherita,Super Premium,62.9
1305,Grande,Finissima,Portuguesa,Pizza de Queijo,Super Premium,62.9
1306,Grande,Finissima,Portuguesa,Corn & Bacon,Super Premium,62.9
1307,Grande,Finissima,Portuguesa,Calabresa,Super Premium,62.9
1308,Grande,Finissima,Portuguesa,Frango com Requeijão,Super Premium,62.9
1309,Grande,Finissima,Portuguesa,3 Queijos,Super Premium,62.9
1310,Grande,Finissima,Pepperrock,Pepperrock,Super Premium,62.9
1311,Grande,Finissima,Pepperrock,Frango Grelhado,Super Premium,62.9
1312,Grande,Finissima,Pepperrock,Frango com Cream Cheese,Super Premium,62.9
1313,Grande,Finissima,Pepperrock,Egg & Bacon,Super Premium,62.9
1314,Grande,Finissima,Pepperrock,Catuperoni,Super Premium,62.9
1315,Grande,Finissima,Pepperrock,Calabresa Especial,Super Premium,62.9
1316,Grande,Finissima,Pepperrock,Búfala La Bianca,Super Premium,62.9
1317,Grande,Finissima,Pepperrock,Bauru,Super Premium,62.9
1318,Grande,Finissima,Pepperrock,4 Queijos,Super Premium,62.9
1319,Grande,Finissima,Pepperrock,América,Super Premium,62.9
1320,Grande,Finissima,Pepperrock,Napolitana,Super Premium,62.9
1321,Grande,Finissima,Pepperrock,Presunto,Super Premium,62.9
1322,Grande,Finissima,Pepperrock,Pepperoni,Super Premium,62.9
1323,Grande,Finissima,Pepperrock,Margherita,Super Premium,62.9
1324,Grande,Finissima,Pepperrock,Pizza de Queijo,Super Premium,62.9
1325,Grande,Finissima,Pepperrock,Corn & Bacon,Super Premium,62.9
1326,Grande,Finissima,Pepperrock,Calabresa,Super Premium,62.9
1327,Grande,Finissima,Pepperrock,Frango com Requeijão,Super Premium,62.9
1328,Grande,Finissima,Pepperrock,3 Queijos,Super Premium,62.9
1329,Grande,Finissima,Frango Grelhado,Frango Grelhado,Super Premium,62.9
1330,Grande,Finissima,Frango Grelhado,Frango com Cream Cheese,Super Premium,62.9
1331,Grande,Finissima,Frango Grelhado,Egg & Bacon,Super Premium,62.9
1332,Grande,Finissima,Frango Grelhado,Catuperoni,Super Premium,62.9
1333,Grande,Finissima,Frango Grelhado,Calabresa Especial,Super Premium,62.9
1334,Grande,Finissima,Frango Grelhado,Búfala La Bianca,Super Premium,62.9
1335,Grande,Finissima,Frango Grelhado,Bauru,Super Premium,62.9
1336,Grande,Finissima,Frango Grelhado,4 Queijos,Super Premium,62.9
1337,Grande,Finissima,Frango Grelhado,América,Super Premium,62.9
1338,Grande,Finissima,Frango Grelhado,Napolitana,Super Premium,62.9
1339,Grande,Finissima,Frango Grelhado,Presunto,Super Premium,62.9
1340,Grande,Finissima,Frango Grelhado,Pepperoni,Super Premium,62.9
1341,Grande,Finissima,Frango Grelhado,Margherita,Super Premium,62.9
1342,Grande,Finissima,Frango Grelhado,Pizza de Queijo,Super Premium,62.9
1343,Grande,Finissima,Frango Grelhado,Corn & Bacon,Super Premium,62.9
1344,Grande,Finissima,Frango Grelhado,Calabresa,Super Premium,62.9
1345,Grande,Finissima,Frango Grelhado,Frango com Requeijão,Super Premium,62.9
1346,Grande,Finissima,Frango Grelhado,3 Queijos,Super Premium,62.9
1347,Grande,Finissima,Frango com Cream Cheese,Frango com Cream Cheese,Premium,57.9
1348,Grande,Finissima,Frango com Cream Cheese,Egg & Bacon,Premium,57.9
1349,Grande,Finissima,Frango com Cream Cheese,Catuperoni,Premium,57.9
1350,Grande,Finissima,Frango com Cream Cheese,Calabresa Especial,Premium,57.9
1351,Grande,Finissima,Frango com Cream Cheese,Búfala La Bianca,Premium,57.9
1352,Grande,Finissima,Frango com Cream Cheese,Bauru,Premium,57.9
1353,Grande,Finissima,Frango com Cream Cheese,4 Queijos,Premium,57.9
1354,Grande,Finissima,Frango com Cream Cheese,América,Premium,57.9
1355,Grande,Finissima,Frango com Cream Cheese,Napolitana,Premium,57.9
1356,Grande,Finissima,Frango com Cream Cheese,Presunto,Premium,57.9
1357,Grande,Finissima,Frango com Cream Cheese,Pepperoni,Premium,57.9
1358,Grande,Finissima,Frango com Cream Cheese,Margherita,Premium,57.9
1359,Grande,Finissima,Frango com Cream Cheese,Pizza de Queijo,Premium,57.9
1360,Grande,Finissima,Frango com Cream Cheese,Corn & Bacon,Premium,57.9
1361,Grande,Finissima,Frango com Cream Cheese,Calabresa,Premium,57.9
1362,Grande,Finissima,Frango com Cream Cheese,Frango com Requeijão,Premium,57.9
1363,Grande,Finissima,Frango com Cream Cheese,3 Queijos,Premium,57.9
1364,Grande,Finissima,Egg & Bacon,Egg & Bacon,Premium,57.9
1365,Grande,Finissima,Egg & Bacon,Catuperoni,Premium,57.9
1366,Grande,Finissima,Egg & Bacon,Calabresa Especial,Premium,57.9
1367,Grande,Finissima,Egg & Bacon,Búfala La Bianca,Premium,57.9
1368,Grande,Finissima,Egg & Bacon,Bauru,Premium,57.9
1369,Grande,Finissima,Egg & Bacon,4 Queijos,Premium,57.9
1370,Grande,Finissima,Egg & Bacon,América,Premium,57.9
1371,Grande,Finissima,Egg & Bacon,Napolitana,Premium,57.9
1372,Grande,Finissima,Egg & Bacon,Presunto,Premium,57.9
1373,Grande,Finissima,Egg & Bacon,Pepperoni,Premium,57.9
1374,Grande,Finissima,Egg & Bacon,Margherita,Premium,57.9
1375,Grande,Finissima,Egg & Bacon,Pizza de Queijo,Premium,57.9
1376,Grande,Finissima,Egg & Bacon,Corn & Bacon,Premium,57.9
1377,Grande,Finissima,Egg & Bacon,Calabresa,Premium,57.9
1378,Grande,Finissima,Egg & Bacon,Frango com Requeijão,Premium,57.9
1379,Grande,Finissima,Egg & Bacon,3 Queijos,Premium,57.9
1380,Grande,Finissima,Catuperoni,Catuperoni,Premium,57.9
1381,Grande,Finissima,Catuperoni,Calabresa Especial,Premium,57.9
1382,Grande,Finissima,Catuperoni,Búfala La Bianca,Premium,57.9
1383,Grande,Finissima,Catuperoni,Bauru,Premium,57.9
1384,Grande,Finissima,Catuperoni,4 Queijos,Premium,57.9
1385,Grande,Finissima,Catuperoni,América,Premium,57.9
1386,Grande,Finissima,Catuperoni,Napolitana,Premium,57.9
1387,Grande,Finissima,Catuperoni,Presunto,Premium,57.9
1388,Grande,Finissima,Catuperoni,Pepperoni,Premium,57.9
1389,Grande,Finissima,Catuperoni,Margherita,Premium,57.9
1390,Grande,Finissima,Catuperoni,Pizza de Queijo,Premium,57.9
1391,Grande,Finissima,Catuperoni,Corn & Bacon,Premium,57.9
1392,Grande,Finissima,Catuperoni,Calabresa,Premium,57.9
1393,Grande,Finissima,Catuperoni,Frango com Requeijão,Premium,57.9
1394,Grande,Finissima,Catuperoni,3 Queijos,Premium,57.9
1395,Grande,Finissima,Calabresa Especial,Calabresa Especial,Premium,57.9
1396,Grande,Finissima,Calabresa Especial,Búfala La Bianca,Premium,57.9
1397,Grande,Finissima,Calabresa Especial,Bauru,Premium,57.9
1398,Grande,Finissima,Calabresa Especial,4 Queijos,Premium,57.9
1399,Grande,Finissima,Calabresa Especial,América,Premium,57.9
1400,Grande,Finissima,Calabresa Especial,Napolitana,Premium,57.9
1401,Grande,Finissima,Calabresa Especial,Presunto,Premium,57.9
1402,Grande,Finissima,Calabresa Especial,Pepperoni,Premium,57.9
1403,Grande,Finissima,Calabresa Especial,Margherita,Premium,57.9
1404,Grande,Finissima,Calabresa Especial,Pizza de Queijo,Premium,57.9
1405,Grande,Finissima,Calabresa Especial,Corn & Bacon,Premium,57.9
1406,Grande,Finissima,Calabresa Especial,Calabresa,Premium,57.9
1407,Grande,Finissima,Calabresa Especial,Frango com Requeijão,Premium,57.9
1408,Grande,Finissima,Calabresa Especial,3 Queijos,Premium,57.9
1409,Grande,Finissima,Búfala La Bianca,Búfala La Bianca,Premium,57.9
1410,Grande,Finissima,Búfala La Bianca,Bauru,Premium,57.9
1411,Grande,Finissima,Búfala La Bianca,4 Queijos,Premium,57.9
1412,Grande,Finissima,Búfala La Bianca,América,Premium,57.9
1413,Grande,Finissima,Búfala La Bianca,Napolitana,Premium,57.9
1414,Grande,Finissima,Búfala La Bianca,Presunto,Premium,57.9
1415,Grande,Finissima,Búfala La Bianca,Pepperoni,Premium,57.9
1416,Grande,Finissima,Búfala La Bianca,Margherita,Premium,57.9
1417,Grande,Finissima,Búfala La Bianca,Pizza de Queijo,Premium,57.9
1418,Grande,Finissima,Búfala La Bianca,Corn & Bacon,Premium,57.9
1419,Grande,Finissima,Búfala La Bianca,Calabresa,Premium,57.9
1420,Grande,Finissima,Búfala La Bianca,Frango com Requeijão,Premium,57.9
1421,Grande,Finissima,Búfala La Bianca,3 Queijos,Premium,57.9
1422,Grande,Finissima,Bauru,Bauru,Premium,57.9
1423,Grande,Finissima,Bauru,4 Queijos,Premium,57.9
1424,Grande,Finissima,Bauru,América,Premium,57.9
1425,Grande,Finissima,Bauru,Napolitana,Premium,57.9
1426,Grande,Finissima,Bauru,Presunto,Premium,57.9
1427,Grande,Finissima,Bauru,Pepperoni,Premium,57.9
1428,Grande,Finissima,Bauru,Margherita,Premium,57.9
1429,Grande,Finissima,Bauru,Pizza de Queijo,Premium,57.9
1430,Grande,Finissima,Bauru,Corn & Bacon,Premium,57.9
1431,Grande,Finissima,Bauru,Calabresa,Premium,57.9
1432,Grande,Finissima,Bauru,Frango com Requeijão,Premium,57.9
1433,Grande,Finissima,Bauru,3 Queijos,Premium,57.9
1434,Grande,Finissima,4 Queijos,4 Queijos,Premium,57.9
1435,Grande,Finissima,4 Queijos,América,Premium,57.9
1436,Grande,Finissima,4 Queijos,Napolitana,Premium,57.9
1437,Grande,Finissima,4 Queijos,Presunto,Premium,57.9
1438,Grande,Finissima,4 Queijos,Pepperoni,Premium,57.9
1439,Grande,Finissima,4 Queijos,Margherita,Premium,57.9
1440,Grande,Finissima,4 Queijos,Pizza de Queijo,Premium,57.9
1441,Grande,Finissima,4 Queijos,Corn & Bacon,Premium,57.9
1442,Grande,Finissima,4 Queijos,Calabresa,Premium,57.9
1443,Grande,Finissima,4 Queijos,Frango com Requeijão,Premium,57.9
1444,Grande,Finissima,4 Queijos,3 Queijos,Premium,57.9
1445,Grande,Finissima,América,América,Premium,57.9
1446,Grande,Finissima,América,Napolitana,Premium,57.9
1447,Grande,Finissima,América,Presunto,Premium,57.9
1448,Grande,Finissima,América,Pepperoni,Premium,57.9
1449,Grande,Finissima,América,Margherita,Premium,57.9
1450,Grande,Finissima,América,Pizza de Queijo,Premium,57.9
1451,Grande,Finissima,América,Corn & Bacon,Premium,57.9
1452,Grande,Finissima,América,Calabresa,Premium,57.9
1453,Grande,Finissima,América,Frango com Requeijão,Premium,57.9
1454,Grande,Finissima,América,3 Queijos,Premium,57.9
1455,Grande,Finissima,Napolitana,Napolitana,Especialidade,52.9
1456,Grande,Finissima,Napolitana,Presunto,Especialidade,52.9
1457,Grande,Finissima,Napolitana,Pepperoni,Especialidade,52.9
1458,Grande,Finissima,Napolitana,Margherita,Especialidade,52.9
1459,Grande,Finissima,Napolitana,Pizza de Queijo,Especialidade,52.9
1460,Grande,Finissima,Napolitana,Corn & Bacon,Especialidade,52.9
1461,Grande,Finissima,Napolitana,Calabresa,Especialidade,52.9
1462,Grande,Finissima,Napolitana,Frango com Requeijão,Especialidade,52.9
1463,Grande,Finissima,Napolitana,3 Queijos,Especialidade,52.9
1464,Grande,Finissima,Presunto,Presunto,Especialidade,52.9
1465,Grande,Finissima,Presunto,Pepperoni,Especialidade,52.9
1466,Grande,Finissima,Presunto,Margherita,Especialidade,52.9
1467,Grande,Finissima,Presunto,Pizza de Queijo,Especialidade,52.9
1468,Grande,Finissima,Presunto,Corn & Bacon,Especialidade,52.9
1469,Grande,Finissima,Presunto,Calabresa,Especialidade,52.9
1470,Grande,Finissima,Presunto,Frango com Requeijão,Especialidade,52.9
1471,Grande,Finissima,Presunto,3 Queijos,Especialidade,52.9
1472,Grande,Finissima,Pepperoni,Pepperoni,Especialidade,52.9
1473,Grande,Finissima,Pepperoni,Margherita,Especialidade,52.9
1474,Grande,Finissima,Pepperoni,Pizza de Queijo,Especialidade,52.9
1475,Grande,Finissima,Pepperoni,Corn & Bacon,Especialidade,52.9
1476,Grande,Finissima,Pepperoni,Calabresa,Especialidade,52.9
1477,Grande,Finissima,Pepperoni,Frango com Requeijão,Especialidade,52.9
1478,Grande,Finissima,Pepperoni,3 Queijos,Especialidade,52.9
1479,Grande,Finissima,Margherita,Margherita,Especialidade,52.9
1480,Grande,Finissima,Margherita,Pizza de Queijo,Especialidade,52.9
1481,Grande,Finissima,Margherita,Corn & Bacon,Especialidade,52.9
1482,Grande,Finissima,Margherita,Calabresa,Especialidade,52.9
1483,Grande,Finissima,Margherita,Frango com Requeijão,Especialidade,52.9
1484,Grande,Finissima,Margherita,3 Queijos,Especialidade,52.9
1485,Grande,Finissima,Pizza de Queijo,Pizza de Queijo,Especialidade,52.9
1486,Grande,Finissima,Pizza de Queijo,Corn & Bacon,Especialidade,52.9
1487,Grande,Finissima,Pizza de Queijo,Calabresa,Especialidade,52.9
1488,Grande,Finissima,Pizza de Queijo,Frango com Requeijão,Especialidade,52.9
1489,Grande,Finissima,Pizza de Queijo,3 Queijos,Especialidade,52.9
1490,Grande,Finissima,Corn & Bacon,Corn & Bacon,Especialidade,52.9
1491,Grande,Finissima,Corn & Bacon,Calabresa,Especialidade,52.9
1492,Grande,Finissima,Corn & Bacon,Frango com Requeijão,Especialidade,52.9
1493,Grande,Finissima,Corn & Bacon,3 Queijos,Especialidade,52.9
1494,Grande,Finissima,Calabresa,Calabresa,Especialidade,52.9
1495,Grande,Finissima,Calabresa,Frango com Requeijão,Especialidade,52.9
1496,Grande,Finissima,Calabresa,3 Queijos,Especialidade,52.9
1497,Grande,Finissima,Frango com Requeijão,Frango com Requeijão,Especialidade,52.9
1498,Grande,Finissima,Frango com Requeijão,3 Queijos,Especialidade,52.9
1499,Grande,Finissima,3 Queijos,3 Queijos,Especialidade,52.9
1500,Média,Fina,Frango com Barbecue,Frango com Barbecue,Super Premium,72.9
1501,Média,Fina,Frango com Barbecue,Meat & Bacon,Super Premium,72.9
1502,Média,Fina,Frango com Barbecue,Extravaganzza®,Super Premium,72.9
1503,Média,Fina,Frango com Barbecue,Veggie®,Super Premium,72.9
1504,Média,Fina,Frango com Barbecue,Portuguesa,Super Premium,72.9
1505,Média,Fina,Frango com Barbecue,Pepperrock,Super Premium,72.9
1506,Média,Fina,Frango com Barbecue,Frango Grelhado,Super Premium,72.9
1507,Média,Fina,Frango com Barbecue,Frango com Cream Cheese,Super Premium,72.9
1508,Média,Fina,Frango com Barbecue,Egg & Bacon,Super Premium,72.9
1509,Média,Fina,Frango com Barbecue,Catuperoni,Super Premium,72.9
1510,Média,Fina,Frango com Barbecue,Calabresa Especial,Super Premium,72.9
1511,Média,Fina,Frango com Barbecue,Búfala La Bianca,Super Premium,72.9
1512,Média,Fina,Frango com Barbecue,Bauru,Super Premium,72.9
